date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2022-09-15,BR_MG_312080,0.0,0.0,0.0,5.0,3020.0,53.0,0.0,4377.0
2022-09-15,BR_MG_312083,0.0,0.0,0.0,1.0,993.0,15.0,0.0,550.0
2022-09-15,BR_MG_312087,0.0,0.0,0.0,1.0,1111.0,18.0,0.0,246.0
2022-09-15,BR_MG_312090,1.0,1.0,0.0,5.0,9342.0,304.0,0.0,14166.0
2022-09-15,BR_MG_312100,0.0,0.0,0.0,1.0,1076.0,15.0,0.0,1314.0
2022-09-15,BR_MG_312110,0.0,0.0,0.0,1.0,896.0,33.0,0.0,549.0
2022-09-15,BR_MG_312120,0.0,0.0,0.0,1.0,1849.0,15.0,0.0,1295.0
2022-09-15,BR_MG_312125,0.0,0.0,0.0,1.0,2440.0,31.0,0.0,1416.0
2022-09-15,BR_MG_312130,0.0,0.0,0.0,1.0,361.0,12.0,0.0,1831.0
2022-09-15,BR_MG_312140,0.0,0.0,0.0,1.0,1140.0,12.0,0.0,544.0
2022-09-15,BR_MG_312150,0.0,0.0,0.0,1.0,606.0,1.0,0.0,331.0
2022-09-15,BR_MG_312160,0.0,0.0,0.0,1.0,9529.0,106.0,0.0,12317.0
2022-09-15,BR_MG_312170,0.0,0.0,0.0,1.0,281.0,1.0,0.0,313.0
2022-09-15,BR_MG_312180,0.0,0.0,0.0,1.0,611.0,20.0,0.0,1002.0
2022-09-15,BR_MG_312190,0.0,0.0,0.0,2.0,967.0,11.0,0.0,797.0
2022-09-15,BR_MG_312200,0.0,0.0,0.0,4.0,2555.0,46.0,0.0,2813.0
2022-09-15,BR_MG_312210,0.0,0.0,0.0,1.0,489.0,16.0,0.0,695.0
2022-09-15,BR_MG_312220,0.0,0.0,0.0,1.0,588.0,13.0,0.0,1007.0
2022-09-15,BR_MG_312230,2.0,0.0,0.0,1.0,41798.0,736.0,0.0,69646.0
2022-09-15,BR_MG_312235,0.0,0.0,0.0,1.0,872.0,10.0,0.0,787.0
2022-09-15,BR_MG_312240,0.0,0.0,0.0,2.0,1160.0,15.0,0.0,1140.0
2022-09-15,BR_MG_312245,0.0,0.0,0.0,1.0,1121.0,7.0,0.0,1242.0
2022-09-15,BR_MG_312247,0.0,0.0,0.0,1.0,847.0,9.0,0.0,644.0
2022-09-15,BR_MG_312250,0.0,0.0,0.0,7.0,884.0,26.0,0.0,831.0
2022-09-15,BR_MG_312260,0.0,0.0,0.0,1.0,850.0,7.0,0.0,3643.0
2022-09-15,BR_MG_312270,0.0,0.0,0.0,3.0,951.0,19.0,0.0,640.0
2022-09-15,BR_MG_312280,0.0,0.0,0.0,2.0,672.0,8.0,0.0,744.0
2022-09-15,BR_MG_312290,0.0,0.0,0.0,3.0,1808.0,21.0,0.0,1263.0
2022-09-15,BR_MG_312300,0.0,0.0,0.0,1.0,2139.0,38.0,0.0,595.0
2022-09-15,BR_MG_312310,0.0,0.0,0.0,1.0,836.0,10.0,0.0,739.0
2022-09-15,BR_MG_312320,0.0,1.0,0.0,3.0,2382.0,23.0,0.0,3149.0
2022-09-15,BR_MG_312330,0.0,0.0,0.0,1.0,468.0,17.0,0.0,714.0
2022-09-15,BR_MG_312340,0.0,0.0,0.0,3.0,326.0,1.0,0.0,530.0
2022-09-15,BR_MG_312350,0.0,0.0,0.0,1.0,507.0,3.0,0.0,563.0
2022-09-15,BR_MG_312352,0.0,0.0,0.0,1.0,1855.0,14.0,0.0,488.0
2022-09-15,BR_MG_312360,0.0,0.0,0.0,2.0,5798.0,64.0,0.0,5691.0
2022-09-15,BR_MG_312370,2.0,0.0,0.0,1.0,1318.0,32.0,0.0,1856.0
2022-09-15,BR_MG_312380,0.0,0.0,0.0,1.0,439.0,11.0,0.0,436.0
2022-09-15,BR_MG_312385,0.0,0.0,0.0,2.0,904.0,16.0,0.0,1344.0
2022-09-15,BR_MG_312390,0.0,0.0,0.0,1.0,2122.0,25.0,0.0,1240.0
2022-09-15,BR_MG_312400,0.0,0.0,0.0,10.0,3294.0,40.0,0.0,3898.0
2022-09-15,BR_MG_312410,0.0,0.0,0.0,1.0,4974.0,176.0,0.0,5375.0
2022-09-15,BR_MG_312420,0.0,0.0,0.0,3.0,3541.0,53.0,0.0,4402.0
2022-09-15,BR_MG_312430,0.0,0.0,0.0,2.0,3229.0,48.0,0.0,2457.0
2022-09-15,BR_MG_312440,0.0,0.0,0.0,2.0,1223.0,19.0,0.0,821.0
2022-09-15,BR_MG_312450,0.0,0.0,0.0,4.0,3482.0,31.0,0.0,2092.0
2022-09-15,BR_MG_312460,0.0,0.0,0.0,1.0,652.0,9.0,0.0,469.0
2022-09-15,BR_MG_312470,0.0,0.0,0.0,2.0,492.0,1.0,0.0,467.0
2022-09-15,BR_MG_312480,1.0,0.0,0.0,1.0,1498.0,26.0,0.0,1749.0
2022-09-15,BR_MG_312490,0.0,0.0,0.0,2.0,2121.0,24.0,0.0,2988.0
2022-09-15,BR_MG_312500,0.0,0.0,0.0,2.0,388.0,14.0,0.0,838.0
2022-09-15,BR_MG_312510,0.0,0.0,0.0,1.0,18336.0,146.0,0.0,21813.0
2022-09-15,BR_MG_312520,0.0,0.0,0.0,2.0,744.0,1.0,0.0,411.0
2022-09-15,BR_MG_312530,0.0,0.0,0.0,1.0,561.0,7.0,0.0,501.0
2022-09-15,BR_MG_312540,0.0,0.0,0.0,2.0,479.0,5.0,0.0,563.0
2022-09-15,BR_MG_312550,0.0,0.0,0.0,1.0,708.0,6.0,0.0,373.0
2022-09-15,BR_MG_312560,0.0,0.0,0.0,3.0,1754.0,18.0,0.0,1226.0
2022-09-15,BR_MG_312570,0.0,0.0,0.0,3.0,2665.0,34.0,0.0,2364.0
2022-09-15,BR_MG_312580,0.0,0.0,0.0,3.0,406.0,17.0,0.0,280.0
2022-09-15,BR_MG_312590,0.0,0.0,0.0,1.0,819.0,17.0,0.0,1274.0
2022-09-15,BR_MG_312595,0.0,0.0,0.0,1.0,1599.0,20.0,0.0,2166.0
2022-09-15,BR_MG_312600,0.0,0.0,0.0,2.0,288.0,15.0,0.0,569.0
2022-09-15,BR_MG_312610,0.0,0.0,0.0,1.0,23816.0,316.0,0.0,35789.0
2022-09-15,BR_MG_312620,0.0,1.0,0.0,1.0,488.0,11.0,0.0,512.0
2022-09-15,BR_MG_312630,0.0,0.0,0.0,1.0,979.0,9.0,0.0,737.0
2022-09-15,BR_MG_312640,0.0,0.0,0.0,1.0,327.0,3.0,0.0,423.0
2022-09-15,BR_MG_312650,0.0,0.0,0.0,1.0,308.0,7.0,0.0,223.0
2022-09-15,BR_MG_312660,0.0,0.0,0.0,1.0,374.0,7.0,0.0,503.0
2022-09-15,BR_MG_312670,0.0,0.0,0.0,1.0,1505.0,50.0,0.0,2379.0
2022-09-15,BR_MG_312675,0.0,0.0,0.0,1.0,528.0,3.0,0.0,790.0
2022-09-15,BR_MG_312680,0.0,0.0,0.0,3.0,910.0,16.0,0.0,824.0
2022-09-15,BR_MG_312690,0.0,0.0,0.0,1.0,1105.0,30.0,0.0,1145.0
2022-09-15,BR_MG_312695,0.0,0.0,0.0,1.0,277.0,5.0,0.0,406.0
2022-09-15,BR_MG_312700,0.0,0.0,0.0,2.0,4228.0,66.0,0.0,5530.0
2022-09-15,BR_MG_312705,0.0,0.0,0.0,1.0,1014.0,11.0,0.0,889.0
2022-09-15,BR_MG_312707,0.0,0.0,0.0,1.0,323.0,3.0,0.0,498.0
2022-09-15,BR_MG_312710,0.0,3.0,0.0,2.0,17246.0,309.0,0.0,24974.0
2022-09-15,BR_MG_312720,0.0,0.0,0.0,2.0,553.0,12.0,0.0,845.0
2022-09-15,BR_MG_312730,0.0,1.0,0.0,1.0,1075.0,29.0,0.0,1048.0
2022-09-15,BR_MG_312733,0.0,0.0,0.0,4.0,597.0,5.0,0.0,691.0
2022-09-15,BR_MG_312735,0.0,0.0,0.0,1.0,429.0,7.0,0.0,391.0
2022-09-15,BR_MG_312737,0.0,0.0,0.0,2.0,639.0,10.0,0.0,382.0
2022-09-15,BR_MG_312738,0.0,0.0,0.0,1.0,903.0,8.0,0.0,397.0
2022-09-15,BR_MG_312740,0.0,0.0,0.0,1.0,1182.0,10.0,0.0,748.0
2022-09-15,BR_MG_312750,0.0,0.0,0.0,1.0,656.0,16.0,0.0,937.0
2022-09-15,BR_MG_312760,0.0,0.0,0.0,1.0,1265.0,35.0,0.0,1092.0
2022-09-15,BR_MG_312770,18.0,1.0,0.0,14.0,52055.0,1531.0,0.0,58229.0
2022-09-15,BR_MG_312780,0.0,0.0,0.0,1.0,1530.0,13.0,0.0,1336.0
2022-09-15,BR_MG_312790,0.0,0.0,0.0,1.0,341.0,4.0,0.0,548.0
2022-09-15,BR_MG_312800,0.0,0.0,0.0,2.0,5109.0,54.0,0.0,4162.0
2022-09-15,BR_MG_312810,0.0,0.0,0.0,4.0,2743.0,50.0,0.0,2804.0
2022-09-15,BR_MG_312820,0.0,0.0,0.0,1.0,1087.0,35.0,0.0,401.0
2022-09-15,BR_MG_312825,0.0,0.0,0.0,2.0,500.0,6.0,0.0,271.0
2022-09-15,BR_MG_312830,0.0,0.0,0.0,13.0,5458.0,47.0,0.0,3269.0
2022-09-15,BR_MG_312840,0.0,0.0,0.0,6.0,1463.0,10.0,0.0,2395.0
2022-09-15,BR_MG_312850,0.0,0.0,0.0,7.0,1376.0,18.0,0.0,1836.0
2022-09-15,BR_MG_312860,0.0,0.0,0.0,1.0,2064.0,13.0,0.0,2345.0
2022-09-15,BR_MG_312870,0.0,0.0,0.0,1.0,16371.0,190.0,0.0,2582.0
2022-09-15,BR_MG_312880,0.0,0.0,0.0,1.0,1412.0,23.0,0.0,2302.0
2022-09-15,BR_MG_312890,1.0,-1.0,0.0,2.0,1696.0,16.0,0.0,2140.0
2022-09-15,BR_MG_312900,0.0,0.0,0.0,1.0,1975.0,38.0,0.0,2393.0
2022-09-15,BR_MG_312910,0.0,0.0,0.0,6.0,1130.0,5.0,0.0,1135.0
2022-09-15,BR_MG_312920,0.0,0.0,0.0,4.0,1371.0,20.0,0.0,884.0
2022-09-15,BR_MG_312930,0.0,0.0,0.0,1.0,1822.0,36.0,0.0,1250.0
2022-09-15,BR_MG_312940,0.0,0.0,0.0,1.0,709.0,15.0,0.0,666.0
2022-09-15,BR_MG_312950,0.0,0.0,0.0,5.0,5280.0,71.0,0.0,7231.0
2022-09-15,BR_MG_312960,0.0,0.0,0.0,1.0,886.0,11.0,0.0,420.0
2022-09-15,BR_MG_312965,0.0,0.0,0.0,7.0,293.0,3.0,0.0,562.0
2022-09-15,BR_MG_312970,0.0,0.0,0.0,1.0,2142.0,31.0,0.0,545.0
2022-09-15,BR_MG_312980,1.0,0.0,0.0,1.0,14844.0,451.0,0.0,29886.0
2022-09-15,BR_MG_312990,0.0,0.0,0.0,2.0,1126.0,6.0,0.0,1314.0
2022-09-15,BR_MG_313000,0.0,0.0,0.0,1.0,742.0,1.0,0.0,376.0
2022-09-15,BR_MG_313005,0.0,0.0,0.0,1.0,870.0,6.0,0.0,528.0
2022-09-15,BR_MG_313010,0.0,0.0,0.0,3.0,5254.0,113.0,0.0,6771.0
2022-09-15,BR_MG_313020,0.0,0.0,0.0,2.0,2184.0,16.0,0.0,3311.0
2022-09-15,BR_MG_313030,1.0,0.0,0.0,2.0,1496.0,13.0,0.0,1751.0
2022-09-15,BR_MG_313040,0.0,0.0,0.0,1.0,1141.0,20.0,0.0,1064.0
2022-09-15,BR_MG_313050,0.0,0.0,0.0,4.0,2457.0,32.0,0.0,1580.0
2022-09-15,BR_MG_313055,0.0,0.0,0.0,1.0,745.0,11.0,0.0,1088.0
2022-09-15,BR_MG_313060,0.0,0.0,0.0,1.0,1884.0,12.0,0.0,890.0
2022-09-15,BR_MG_313065,0.0,0.0,0.0,1.0,502.0,1.0,0.0,816.0
2022-09-15,BR_MG_313070,0.0,0.0,0.0,1.0,1469.0,9.0,0.0,1736.0
2022-09-15,BR_MG_313080,0.0,0.0,0.0,1.0,351.0,8.0,0.0,583.0
2022-09-15,BR_MG_313090,0.0,0.0,0.0,1.0,3152.0,76.0,0.0,6203.0
2022-09-15,BR_MG_313100,0.0,0.0,0.0,2.0,1055.0,22.0,0.0,2048.0
2022-09-15,BR_MG_313110,0.0,1.0,0.0,2.0,1102.0,20.0,0.0,1429.0
2022-09-15,BR_MG_313115,0.0,0.0,0.0,1.0,2172.0,66.0,0.0,3855.0
2022-09-15,BR_MG_313120,0.0,0.0,0.0,6.0,4080.0,83.0,0.0,5424.0
2022-09-15,BR_MG_313130,2.0,0.0,0.0,3.0,49896.0,987.0,0.0,75455.0
2022-09-15,BR_MG_313140,0.0,0.0,0.0,1.0,1316.0,7.0,0.0,1322.0
2022-09-15,BR_MG_313150,0.0,0.0,0.0,1.0,2511.0,45.0,0.0,1752.0
2022-09-15,BR_MG_313160,0.0,0.0,0.0,1.0,906.0,15.0,0.0,1678.0
2022-09-15,BR_MG_313170,0.0,1.0,0.0,9.0,33243.0,416.0,0.0,48955.0
2022-09-15,BR_MG_313180,0.0,0.0,0.0,5.0,1564.0,46.0,0.0,2257.0
2022-09-15,BR_MG_313190,0.0,0.0,0.0,19.0,19013.0,176.0,0.0,12050.0
2022-09-15,BR_MG_313200,0.0,0.0,0.0,1.0,656.0,4.0,0.0,253.0
2022-09-15,BR_MG_313210,0.0,0.0,0.0,1.0,1074.0,19.0,0.0,1540.0
2022-09-15,BR_MG_313220,0.0,0.0,0.0,3.0,4488.0,39.0,0.0,2052.0
2022-09-15,BR_MG_313230,0.0,0.0,0.0,3.0,603.0,7.0,0.0,799.0
2022-09-15,BR_MG_313240,0.0,0.0,0.0,7.0,22873.0,478.0,0.0,31566.0
2022-09-15,BR_MG_313250,0.0,0.0,0.0,2.0,7211.0,34.0,0.0,7104.0
2022-09-15,BR_MG_313260,0.0,0.0,0.0,9.0,1258.0,8.0,0.0,1654.0
2022-09-15,BR_MG_313270,0.0,0.0,0.0,3.0,1830.0,32.0,0.0,2466.0
2022-09-15,BR_MG_313280,0.0,0.0,0.0,3.0,110.0,5.0,0.0,188.0
2022-09-15,BR_MG_313290,0.0,0.0,0.0,8.0,2773.0,56.0,0.0,3635.0
2022-09-15,BR_MG_313300,0.0,0.0,0.0,4.0,3484.0,51.0,0.0,4146.0
2022-09-15,BR_MG_313310,0.0,0.0,0.0,5.0,4690.0,64.0,0.0,5368.0
2022-09-15,BR_MG_313320,0.0,0.0,0.0,3.0,2128.0,33.0,0.0,2552.0
2022-09-15,BR_MG_313330,0.0,0.0,0.0,6.0,2867.0,60.0,0.0,4720.0
2022-09-15,BR_MG_313340,1.0,0.0,0.0,1.0,4911.0,63.0,0.0,6000.0
2022-09-15,BR_MG_313350,0.0,0.0,0.0,2.0,4345.0,47.0,0.0,1761.0
2022-09-15,BR_MG_313360,0.0,0.0,0.0,5.0,2446.0,40.0,0.0,2874.0
2022-09-15,BR_MG_313370,0.0,0.0,0.0,1.0,2328.0,35.0,0.0,2136.0
2022-09-15,BR_MG_313375,0.0,0.0,0.0,6.0,5640.0,49.0,0.0,4510.0
2022-09-15,BR_MG_313380,0.0,0.0,0.0,2.0,23043.0,302.0,0.0,26854.0
2022-09-15,BR_MG_313390,0.0,0.0,0.0,2.0,455.0,3.0,0.0,295.0
2022-09-15,BR_MG_313400,0.0,0.0,0.0,1.0,920.0,17.0,0.0,1003.0
2022-09-15,BR_MG_313410,0.0,0.0,0.0,1.0,1689.0,7.0,0.0,2199.0
2022-09-15,BR_MG_313420,24.0,-1.0,0.0,1.0,37608.0,531.0,0.0,32107.0
2022-09-15,BR_MG_313430,0.0,0.0,0.0,1.0,600.0,12.0,0.0,317.0
2022-09-15,BR_MG_313440,0.0,0.0,0.0,3.0,12569.0,263.0,0.0,17439.0
2022-09-15,BR_MG_313450,0.0,0.0,0.0,1.0,536.0,5.0,0.0,473.0
2022-09-15,BR_MG_313460,-1.0,0.0,0.0,2.0,3789.0,53.0,0.0,4284.0
2022-09-15,BR_MG_313470,0.0,0.0,0.0,1.0,1599.0,19.0,0.0,1768.0
2022-09-15,BR_MG_313480,0.0,0.0,0.0,2.0,1738.0,44.0,0.0,809.0
2022-09-15,BR_MG_313490,0.0,0.0,0.0,2.0,4612.0,61.0,0.0,3625.0
2022-09-15,BR_MG_313500,0.0,0.0,0.0,2.0,907.0,12.0,0.0,1059.0
2022-09-15,BR_MG_313505,0.0,0.0,0.0,3.0,4899.0,74.0,0.0,3841.0
2022-09-15,BR_MG_313507,0.0,0.0,0.0,1.0,434.0,8.0,0.0,351.0
2022-09-15,BR_MG_313510,16.0,0.0,0.0,1.0,9586.0,151.0,0.0,10964.0
2022-09-15,BR_MG_313520,0.0,1.0,0.0,1.0,5873.0,103.0,0.0,8481.0
2022-09-15,BR_MG_313530,0.0,0.0,0.0,4.0,1221.0,8.0,0.0,1492.0
2022-09-15,BR_MG_313535,0.0,0.0,0.0,1.0,704.0,7.0,0.0,659.0
2022-09-15,BR_MG_313540,0.0,0.0,0.0,1.0,804.0,13.0,0.0,1290.0
2022-09-15,BR_MG_313545,0.0,0.0,0.0,1.0,557.0,8.0,0.0,168.0
2022-09-15,BR_MG_313550,0.0,0.0,0.0,1.0,1022.0,28.0,0.0,1207.0
2022-09-15,BR_MG_313560,0.0,0.0,0.0,1.0,625.0,11.0,0.0,621.0
2022-09-15,BR_MG_313570,0.0,0.0,0.0,1.0,934.0,10.0,0.0,1352.0
2022-09-15,BR_MG_313580,0.0,0.0,0.0,4.0,3631.0,22.0,0.0,2974.0
2022-09-15,BR_MG_313590,0.0,0.0,0.0,1.0,950.0,10.0,0.0,225.0
2022-09-15,BR_MG_313600,0.0,0.0,0.0,1.0,1231.0,47.0,0.0,2234.0
2022-09-15,BR_MG_313610,0.0,0.0,0.0,1.0,646.0,19.0,0.0,1701.0
2022-09-15,BR_MG_313620,1.0,0.0,0.0,4.0,15711.0,278.0,0.0,22922.0
2022-09-15,BR_MG_313630,0.0,0.0,0.0,6.0,8968.0,124.0,0.0,9781.0
2022-09-15,BR_MG_313640,0.0,0.0,0.0,5.0,757.0,4.0,0.0,804.0
2022-09-15,BR_MG_313650,0.0,0.0,0.0,1.0,1411.0,15.0,0.0,1703.0
2022-09-15,BR_MG_313652,0.0,0.0,0.0,2.0,321.0,1.0,0.0,178.0
2022-09-15,BR_MG_313655,0.0,0.0,0.0,1.0,592.0,2.0,0.0,755.0
2022-09-15,BR_MG_313657,0.0,0.0,0.0,2.0,624.0,3.0,0.0,755.0
2022-09-15,BR_MG_313660,0.0,0.0,0.0,1.0,796.0,11.0,0.0,397.0
2022-09-15,BR_MG_313665,0.0,0.0,0.0,1.0,4085.0,87.0,0.0,6486.0
2022-09-15,BR_MG_313670,0.0,0.0,0.0,1.0,74109.0,2344.0,0.0,62707.0
2022-09-15,BR_MG_313680,0.0,0.0,0.0,1.0,367.0,4.0,0.0,229.0
2022-09-15,BR_MG_313690,0.0,0.0,0.0,1.0,2925.0,27.0,0.0,3135.0
2022-09-15,BR_MG_313695,0.0,0.0,0.0,1.0,932.0,6.0,0.0,281.0
2022-09-15,BR_MG_313700,0.0,0.0,0.0,1.0,572.0,12.0,0.0,1293.0
2022-09-15,BR_MG_313710,0.0,0.0,0.0,1.0,1102.0,14.0,0.0,943.0
2022-09-15,BR_MG_313720,0.0,0.0,0.0,1.0,15541.0,175.0,0.0,24976.0
2022-09-15,BR_MG_313730,0.0,0.0,0.0,1.0,281.0,2.0,0.0,221.0
2022-09-15,BR_MG_313740,0.0,0.0,0.0,1.0,1954.0,15.0,0.0,1687.0
2022-09-15,BR_MG_313750,1.0,0.0,0.0,3.0,3851.0,70.0,0.0,6346.0
2022-09-15,BR_MG_313753,0.0,0.0,0.0,4.0,1956.0,34.0,0.0,2915.0
2022-09-15,BR_MG_313760,0.0,0.0,0.0,1.0,12470.0,150.0,0.0,9641.0
2022-09-15,BR_MG_313770,0.0,0.0,0.0,2.0,3663.0,50.0,0.0,2512.0
2022-09-15,BR_MG_313780,1.0,0.0,0.0,1.0,4591.0,63.0,0.0,1474.0
2022-09-15,BR_MG_313790,0.0,0.0,0.0,1.0,580.0,5.0,0.0,616.0
2022-09-15,BR_MG_313800,0.0,0.0,0.0,1.0,1574.0,31.0,0.0,2065.0
2022-09-15,BR_MG_313810,0.0,0.0,0.0,1.0,1168.0,8.0,0.0,1432.0
2022-09-15,BR_MG_313820,13.0,0.0,0.0,7.0,29318.0,206.0,0.0,20596.0
2022-09-15,BR_MG_313830,0.0,0.0,0.0,2.0,537.0,7.0,0.0,376.0
2022-09-15,BR_MG_313835,0.0,0.0,0.0,1.0,538.0,3.0,0.0,378.0
2022-09-15,BR_MG_313840,0.0,0.0,0.0,1.0,13116.0,208.0,0.0,9974.0
2022-09-15,BR_MG_313850,0.0,0.0,0.0,1.0,267.0,12.0,0.0,601.0
2022-09-15,BR_MG_313860,0.0,0.0,0.0,3.0,2680.0,58.0,0.0,2067.0
2022-09-15,BR_MG_313862,0.0,0.0,0.0,2.0,2590.0,37.0,0.0,3143.0
2022-09-15,BR_MG_313865,0.0,0.0,0.0,1.0,996.0,10.0,0.0,825.0
2022-09-15,BR_MG_313867,0.0,0.0,0.0,1.0,696.0,19.0,0.0,474.0
2022-09-15,BR_MG_313868,0.0,0.0,0.0,1.0,420.0,3.0,0.0,283.0
2022-09-15,BR_MG_313870,0.0,0.0,0.0,1.0,738.0,13.0,0.0,568.0
2022-09-15,BR_MG_313880,0.0,0.0,0.0,14.0,6002.0,41.0,0.0,5617.0
2022-09-15,BR_MG_313890,0.0,0.0,0.0,1.0,850.0,14.0,0.0,584.0
2022-09-15,BR_MG_313900,0.0,0.0,0.0,1.0,10217.0,114.0,0.0,6523.0
2022-09-15,BR_MG_313910,0.0,0.0,0.0,4.0,1227.0,16.0,0.0,529.0
2022-09-15,BR_MG_313920,0.0,0.0,0.0,1.0,2061.0,29.0,0.0,2341.0
2022-09-15,BR_MG_313925,0.0,0.0,0.0,1.0,722.0,8.0,0.0,813.0
2022-09-15,BR_MG_313930,0.0,0.0,0.0,1.0,2122.0,18.0,0.0,2336.0
2022-09-15,BR_MG_313940,0.0,0.0,0.0,2.0,10088.0,256.0,0.0,20188.0
2022-09-15,BR_MG_313950,0.0,0.0,0.0,4.0,3418.0,55.0,0.0,3160.0
2022-09-15,BR_MG_313960,0.0,0.0,0.0,5.0,4528.0,85.0,0.0,3761.0
2022-09-15,BR_MG_313970,0.0,0.0,0.0,1.0,1419.0,7.0,0.0,822.0
2022-09-15,BR_MG_313980,0.0,0.0,0.0,2.0,2780.0,46.0,0.0,2417.0
2022-09-15,BR_MG_313990,0.0,0.0,0.0,1.0,2932.0,51.0,0.0,1221.0
2022-09-15,BR_MG_314000,0.0,0.0,0.0,1.0,17100.0,111.0,0.0,24381.0
2022-09-15,BR_MG_314010,0.0,0.0,0.0,1.0,527.0,12.0,0.0,255.0
2022-09-15,BR_MG_314015,0.0,0.0,0.0,3.0,1694.0,59.0,0.0,2110.0
2022-09-15,BR_MG_314020,0.0,0.0,0.0,1.0,1007.0,16.0,0.0,730.0
2022-09-15,BR_MG_314030,0.0,0.0,0.0,3.0,606.0,21.0,0.0,1050.0
2022-09-15,BR_MG_314040,0.0,0.0,0.0,1.0,544.0,11.0,0.0,520.0
2022-09-15,BR_MG_314050,0.0,0.0,0.0,1.0,3320.0,46.0,0.0,2286.0
2022-09-15,BR_MG_314053,0.0,0.0,0.0,1.0,689.0,13.0,0.0,616.0
2022-09-15,BR_MG_314055,0.0,0.0,0.0,1.0,824.0,10.0,0.0,843.0
2022-09-15,BR_MG_314060,0.0,0.0,0.0,1.0,238.0,3.0,0.0,426.0
2022-09-15,BR_MG_314070,0.0,0.0,0.0,2.0,9139.0,102.0,0.0,6402.0
2022-09-15,BR_MG_314080,0.0,0.0,0.0,1.0,3590.0,67.0,0.0,4452.0
2022-09-15,BR_MG_314085,0.0,0.0,0.0,2.0,645.0,12.0,0.0,902.0
2022-09-15,BR_MG_314090,0.0,0.0,0.0,1.0,2651.0,43.0,0.0,2471.0
2022-09-15,BR_MG_314100,0.0,0.0,0.0,8.0,1975.0,17.0,0.0,2850.0
2022-09-15,BR_MG_314110,0.0,0.0,0.0,1.0,8499.0,121.0,0.0,9416.0
2022-09-15,BR_MG_314120,0.0,0.0,0.0,1.0,521.0,7.0,0.0,502.0
2022-09-15,BR_MG_314130,0.0,0.0,0.0,1.0,495.0,2.0,0.0,343.0
2022-09-15,BR_MG_314140,0.0,0.0,0.0,1.0,1954.0,36.0,0.0,2949.0
2022-09-15,BR_MG_314150,0.0,0.0,0.0,1.0,1194.0,12.0,0.0,1677.0
2022-09-15,BR_MG_314160,0.0,0.0,0.0,4.0,465.0,21.0,0.0,1671.0
2022-09-15,BR_MG_314170,0.0,0.0,0.0,8.0,598.0,10.0,0.0,946.0
2022-09-15,BR_MG_314180,0.0,0.0,0.0,1.0,1832.0,26.0,0.0,2375.0
2022-09-15,BR_MG_314190,0.0,0.0,0.0,1.0,481.0,11.0,0.0,69.0
2022-09-15,BR_MG_314200,0.0,0.0,0.0,1.0,1809.0,22.0,0.0,650.0
2022-09-15,BR_MG_314210,0.0,0.0,0.0,1.0,1334.0,14.0,0.0,738.0
2022-09-15,BR_MG_314220,0.0,0.0,0.0,4.0,2858.0,19.0,0.0,2613.0
2022-09-15,BR_MG_314225,0.0,0.0,0.0,1.0,347.0,2.0,0.0,180.0
2022-09-15,BR_MG_314230,0.0,0.0,0.0,1.0,414.0,15.0,0.0,1055.0
2022-09-15,BR_MG_314240,0.0,0.0,0.0,2.0,2057.0,14.0,0.0,2640.0
2022-09-15,BR_MG_314250,0.0,0.0,0.0,2.0,63.0,3.0,0.0,362.0
2022-09-15,BR_MG_314260,0.0,0.0,0.0,2.0,1832.0,10.0,0.0,1316.0
2022-09-15,BR_MG_314270,0.0,0.0,0.0,1.0,2192.0,20.0,0.0,3058.0
2022-09-15,BR_MG_314280,0.0,0.0,0.0,1.0,2785.0,46.0,0.0,4877.0
2022-09-15,BR_MG_314290,0.0,0.0,0.0,3.0,2495.0,37.0,0.0,1308.0
2022-09-15,BR_MG_314300,0.0,0.0,0.0,1.0,3006.0,40.0,0.0,1655.0
2022-09-15,BR_MG_314310,0.0,-1.0,0.0,1.0,11686.0,197.0,0.0,10947.0
2022-09-15,BR_MG_314315,0.0,0.0,0.0,2.0,391.0,8.0,0.0,491.0
2022-09-15,BR_MG_314320,0.0,0.0,0.0,2.0,4993.0,69.0,0.0,2708.0
2022-09-15,BR_MG_314330,8.0,3.0,0.0,1.0,89274.0,1086.0,0.0,120626.0
2022-09-15,BR_MG_314340,0.0,0.0,0.0,1.0,6985.0,44.0,0.0,2664.0
2022-09-15,BR_MG_314345,0.0,0.0,0.0,1.0,737.0,6.0,0.0,752.0
2022-09-15,BR_MG_314350,0.0,0.0,0.0,3.0,1711.0,12.0,0.0,1814.0
2022-09-15,BR_MG_314360,0.0,0.0,0.0,2.0,324.0,10.0,0.0,358.0
2022-09-15,BR_MG_314370,0.0,0.0,0.0,1.0,209.0,5.0,0.0,509.0
2022-09-15,BR_MG_314380,0.0,0.0,0.0,1.0,1078.0,15.0,0.0,1178.0
2022-09-15,BR_MG_314390,1.0,0.0,0.0,17.0,16991.0,373.0,0.0,29513.0
2022-09-15,BR_MG_314400,1.0,0.0,0.0,1.0,3923.0,52.0,0.0,798.0
2022-09-15,BR_MG_314410,0.0,0.0,0.0,2.0,6101.0,50.0,0.0,5209.0
2022-09-15,BR_MG_314420,0.0,0.0,0.0,1.0,510.0,7.0,0.0,566.0
2022-09-15,BR_MG_314430,0.0,0.0,0.0,1.0,7594.0,134.0,0.0,8939.0
